image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00876.jpg,3.1971e-17,3.45253e-09,0.00122015,0.00110246,0.997497,4.84255e-06,0.000175292,3.24072e-11
img_01059.jpg,1.39519e-08,0.0079824,8.64006e-05,0.000118087,3.48411e-05,1.32034e-05,0.00096069,0.990804
img_02834.jpg,0.51427,0.0224396,0.0186339,0.00498921,0.00105159,0.23582,0.124426,0.07837
img_03941.jpg,0.399434,0.0118789,0.00988589,0.00214396,0.00168443,0.570664,0.00177111,0.00253822
img_05137.jpg,0.787484,0.0003666,0.000749892,0.000237934,0.000360938,0.20755,0.00308945,0.000161005
img_05434.jpg,0.000157914,0.00316056,0.000332038,0.000685688,0.993991,0.000265057,0.00101155,0.000395713
img_01249.jpg,8.06029e-11,1.97068e-06,0.000216318,0.00117814,0.996599,1.34012e-05,0.00199082,2.03819e-07
img_01116.jpg,0.725097,0.109013,0.0110863,0.00307343,0.000883388,0.0485002,0.00334525,0.0990013
img_04130.jpg,0.961614,0.000566665,0.00388775,0.000583802,0.0107385,0.0146332,0.00129688,0.00667875
img_06021.jpg,3.76978e-09,2.76437e-05,0.999694,1.77107e-05,7.05896e-06,6.34504e-06,4.88992e-05,0.000197873
img_05657.jpg,0.0223199,0.0182828,0.0356198,0.00399353,0.155804,0.0802525,0.68169,0.00203804
img_03627.jpg,0.991596,0.00142088,0.000315025,0.000178117,4.50381e-05,0.00212879,0.000341608,0.00397456
img_00765.jpg,0.000217315,0.0686142,0.00163515,0.00872188,0.000106571,0.256252,0.0317144,0.632739
img_04127.jpg,0.796049,0.0228367,0.00167024,0.00162039,0.000853786,0.148896,0.0017297,0.0263444
img_06368.jpg,0.669598,0.00135698,0.0333963,0.00130398,0.0163912,0.158054,0.00234013,0.11756
img_00469.jpg,0.747201,0.000769797,0.00119771,0.0948001,0.00141449,0.00185759,0.00125854,0.151501
img_04453.jpg,1.99488e-09,8.09807e-07,0.000171093,0.00509428,0.992859,5.13236e-05,0.00182337,6.20989e-08
img_03135.jpg,9.79952e-05,0.0128693,0.000238467,0.00189763,0.000285003,0.000304414,0.00158753,0.98272
img_07436.jpg,0.11965,0.00025747,0.00191796,0.00127285,0.00352399,0.188077,0.67686,0.00844071
img_07079.jpg,2.22463e-10,1.24501e-07,3.69862e-05,5.95068e-05,0.999817,3.29084e-06,8.30652e-05,3.14318e-07
img_01847.jpg,0.000100967,0.000997261,7.54445e-05,0.00054125,0.000147527,9.24836e-05,0.00311694,0.994928
img_05489.jpg,0.997261,0.00171123,0.000101081,0.000181372,3.03668e-05,0.000571249,3.02151e-05,0.000113984
img_05755.jpg,0.97821,0.0166484,0.000241013,8.20571e-05,0.000188647,0.00223978,0.00186367,0.00052594
img_04586.jpg,0.96574,0.00764344,0.00151745,0.000453631,0.000616243,0.0155308,0.00102206,0.0074768
img_00959.jpg,0.996189,0.000799998,0.000109209,5.15597e-05,2.63941e-05,0.00208009,0.000100066,0.000643144
img_01541.jpg,1.06919e-22,1.17907e-11,0.000630481,0.00741751,0.991466,7.10893e-08,0.000485789,4.87113e-14
img_06860.jpg,1.69584e-16,2.20693e-10,2.34519e-05,0.000360788,0.999213,1.40159e-06,0.000400962,2.44159e-12
img_00648.jpg,0.994233,0.00355921,0.000902368,0.000454767,0.000139911,0.000582993,5.62726e-05,7.15907e-05
img_01618.jpg,0.999021,5.31898e-05,2.87412e-05,0.000222627,8.68382e-05,0.000484034,5.66278e-06,9.75728e-05
img_05410.jpg,7.75584e-08,4.41108e-05,0.000106599,1.09284e-05,6.3704e-05,8.83911e-07,0.00049243,0.999281
img_02656.jpg,0.394517,0.0427033,0.0160107,0.0385579,0.00122401,0.0207329,0.00184414,0.48441
img_03726.jpg,0.000607794,0.282987,0.0138816,0.0134891,0.00111592,0.662379,0.00234666,0.0231928
img_02231.jpg,0.0281994,0.482706,0.012834,0.00774564,0.28553,0.00422373,0.00475951,0.174002
img_05292.jpg,0.000388729,0.00183872,0.000574695,0.00175518,0.000106178,0.000390431,0.0129051,0.982041
img_02135.jpg,0.662871,0.0921495,0.00256446,0.00245704,0.188581,0.0278937,0.00697429,0.0165086
img_05046.jpg,0.70333,0.00659977,0.00403201,0.00677403,0.0117829,0.221272,0.0131492,0.0330597
img_01632.jpg,0.95073,0.000226161,0.0072889,0.000555317,0.0187672,0.0158609,0.000219839,0.00635165
img_02949.jpg,0.972969,0.00526303,0.00153748,0.00193211,0.00243482,0.0103596,0.00173527,0.00376875
img_04872.jpg,0.965414,0.0016838,0.000560988,0.00320347,0.0180789,0.0102228,0.000807248,2.88719e-05
img_04044.jpg,0.837103,0.00412457,0.000472381,0.00304709,0.0528507,0.0153739,0.00231249,0.0847154
img_03080.jpg,0.918089,0.0133683,0.00152389,0.000827768,0.000642713,0.00168332,0.000553833,0.0633108
img_05336.jpg,0.887198,0.0740089,0.00467602,0.00658718,0.00127682,0.0241052,0.000535853,0.00161176
img_04013.jpg,0.00667759,0.587142,0.0227075,0.02417,0.0009316,0.22552,0.0028602,0.129991
img_05958.jpg,9.44745e-07,1.55641e-05,4.94674e-07,3.18732e-06,4.4003e-07,1.04179e-07,5.28466e-06,0.999974
img_07044.jpg,0.00087307,0.00194169,0.312772,0.00763293,0.0491602,0.00905502,0.156792,0.461773
img_05463.jpg,0.00833045,0.0221219,0.00148826,0.0039878,0.000398463,0.00461923,0.00406277,0.954991
img_00302.jpg,0.0653837,0.000317625,0.00110215,0.00135042,0.0032427,0.192889,0.733894,0.00182063
img_07678.jpg,0.0189419,0.000273818,0.0161216,0.947413,0.00609311,0.00905136,0.000424258,0.00168045
