image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00876.jpg,0.000431351,0.000143942,0.00190437,0.00395656,0.97809,0.0149429,0.000502838,2.75761e-05
img_01059.jpg,0.053697,0.0545492,0.00372307,0.000260624,0.413667,0.0246035,0.0301913,0.419309
img_02834.jpg,0.185339,0.440388,0.00791276,9.24976e-05,0.0142886,0.319605,0.0202938,0.0120805
img_03941.jpg,0.00476158,0.00598407,0.00154304,0.000854771,0.952147,0.0272434,0.00742163,4.40321e-05
img_05137.jpg,0.252495,0.0599109,0.0124207,0.000931895,0.0276419,0.618468,0.0227359,0.00539479
img_05434.jpg,0.00077196,0.00036013,0.0024437,0.00413269,0.982666,0.00885645,0.00070202,6.69927e-05
img_01249.jpg,0.00057224,0.000376547,0.00213556,0.0031557,0.985501,0.00745493,0.000739859,6.41333e-05
img_01116.jpg,0.012379,0.0105631,0.00301887,0.00183451,0.938795,0.0262429,0.00695613,0.000210885
img_04130.jpg,0.00409557,0.00284084,0.000453164,0.000251453,0.985601,0.00592496,0.000414467,0.000418706
img_06021.jpg,0.00127756,0.198852,0.0568916,0.00036871,0.70227,0.0131129,0.0227824,0.00444449
img_05657.jpg,0.00202243,0.000194264,0.00614819,0.00454365,0.982906,0.0019094,0.00202783,0.000248322
img_03627.jpg,0.0298565,0.134847,0.0193518,0.00352055,0.708072,0.0764963,0.0252581,0.00259677
img_00765.jpg,0.00504527,0.0266092,0.0016245,0.004269,0.0183015,0.915836,0.0226968,0.00561814
img_04127.jpg,0.193209,0.614103,0.0229464,0.000671671,0.0343492,0.0816855,0.0321001,0.0209351
img_06368.jpg,0.00283781,0.00176066,0.00246694,0.000286278,0.980993,0.00717615,0.00405721,0.000421673
img_00469.jpg,0.782903,0.137327,0.00024729,0.000362278,0.00133031,0.00251749,0.00850587,0.0668061
img_04453.jpg,0.00196829,0.00228632,0.00387473,0.00568614,0.963621,0.0211923,0.00108871,0.00028268
img_03135.jpg,0.314329,0.342926,0.0013187,0.000275559,0.0508028,0.153595,0.00428325,0.13247
img_07436.jpg,0.00142483,0.0021924,0.0696833,0.00186797,0.484076,0.402728,0.0218149,0.0162127
img_07079.jpg,0.00211621,0.00107644,0.00220742,0.006952,0.961492,0.0244006,0.00163168,0.000124085
img_01847.jpg,0.0733184,0.0671433,0.000666995,0.000145433,0.0121407,0.0652199,0.00186588,0.779499
img_05489.jpg,0.124033,0.0706573,0.00836025,0.000633451,0.742833,0.0382065,0.014877,0.000399689
img_05755.jpg,0.00111667,0.000611345,0.00324335,0.00269589,0.976697,0.0121636,0.00339369,7.88947e-05
img_04586.jpg,0.000952205,0.000866013,0.00136287,0.0019624,0.983795,0.00945918,0.00154664,5.56624e-05
img_00959.jpg,0.0261601,0.0572932,0.00419432,0.00138589,0.885084,0.0185451,0.00714797,0.000189237
img_01541.jpg,0.0015175,0.000669834,0.00195501,0.00515415,0.97691,0.0127287,0.000981181,8.32376e-05
img_06860.jpg,0.000859509,0.00111786,0.00118391,0.00276395,0.931849,0.0614579,0.000372456,0.000395218
img_00648.jpg,0.240152,0.0478051,0.000203383,0.00017486,0.700572,0.00685195,0.000971008,0.00327014
img_01618.jpg,0.218423,0.240272,0.00593801,0.00270145,0.00400747,0.502907,0.0248794,0.000870492
img_05410.jpg,0.043929,0.00419248,0.0105806,0.000360277,0.0154232,0.0589703,0.0769497,0.789594
img_02656.jpg,0.450367,0.341307,0.00235929,0.00103017,0.169012,0.020411,0.0102024,0.00531041
img_03726.jpg,0.218479,0.306551,0.00455764,0.0142341,0.0751997,0.117556,0.0133082,0.250114
img_02231.jpg,0.000397533,0.000195604,0.00181063,0.00258701,0.989154,0.00530717,0.000499794,4.84821e-05
img_05292.jpg,0.101776,0.053296,0.0309307,0.00388996,0.00831172,0.486759,0.00720202,0.307834
img_02135.jpg,0.00127324,0.000922537,0.000651454,0.000464316,0.993706,0.00124218,0.00171906,2.15779e-05
img_05046.jpg,0.00705245,0.0526802,0.00553034,0.00180111,0.816769,0.110102,0.00594462,0.000120991
img_01632.jpg,0.00655313,0.00710497,0.00184707,0.000413426,0.944966,0.0248668,0.014103,0.000145333
img_02949.jpg,0.100992,0.406282,0.00349005,0.00105693,0.415996,0.0644851,0.00532668,0.0023706
img_04872.jpg,0.330282,0.16812,0.000836994,0.000313709,0.4404,0.0338317,0.0255868,0.000628488
img_04044.jpg,0.339246,0.118541,0.000104871,0.000816184,0.146563,0.390886,0.00259216,0.00125124
img_03080.jpg,0.0199179,0.880002,0.000334775,6.76221e-05,0.0920489,0.00309856,0.00416401,0.000365734
img_05336.jpg,0.391478,0.445737,0.00190145,0.000767119,0.0791219,0.0674755,0.0130417,0.000476722
img_04013.jpg,0.175348,0.361279,0.00324296,0.00718149,0.069223,0.176142,0.0163993,0.191184
img_05958.jpg,0.00591465,0.000538823,1.48809e-05,3.02361e-05,7.75016e-05,0.00213821,0.000942267,0.990343
img_07044.jpg,0.0173443,0.0366163,0.0156456,0.000253797,0.807592,0.0177009,0.0756853,0.0291616
img_05463.jpg,0.12254,0.0637906,0.0106703,0.00133521,0.00677508,0.064296,0.000537669,0.730055
img_00302.jpg,0.00151386,0.0049721,0.119941,0.00135668,0.339443,0.478174,0.0426528,0.0119463
img_07678.jpg,0.597241,0.309898,0.000128159,0.0135197,0.000805259,0.00143126,0.00104427,0.0759322
img_03199.jpg,0.0407394,0.0163786,0.00293255,0.00181559,0.00784318,0.521568,0.00308546,0.405638
img_03252.jpg,0.0124657,0.0404321,0.03022,0.00702147,0.882869,0.0127089,0.0127993,0.00148317
img_06637.jpg,0.000750793,0.000873125,0.00485693,0.00446705,0.976857,0.0108968,0.00121805,8.04936e-05
img_05673.jpg,0.00457101,0.00341538,0.00400559,0.0103895,0.915173,0.0581304,0.00374294,0.000572371
img_00697.jpg,0.0232158,0.333263,0.00961553,0.00049612,0.0343502,0.0697262,0.0179824,0.511351
img_04237.jpg,0.000292383,0.000168082,0.00380293,0.00272302,0.985765,0.00545262,0.00175185,4.3883e-05
img_02766.jpg,0.0272605,0.121304,0.0041897,0.000413179,0.644511,0.180694,0.0206928,0.000935299
img_02487.jpg,0.291507,0.257771,0.00872168,0.00174309,0.215744,0.0691859,0.0450845,0.110243
img_03222.jpg,0.38318,0.529169,0.000557257,0.00100955,0.0203253,0.0443874,0.0125731,0.00879776
img_05156.jpg,0.000195715,0.000148662,0.00237524,0.00149196,0.991809,0.0036542,0.000299774,2.59208e-05
img_05916.jpg,0.108951,0.301001,0.0043068,0.000417877,0.136998,0.0231769,0.0063363,0.418812
img_00417.jpg,0.354395,0.186202,0.00138821,0.000340785,0.0331655,0.00191525,0.000372427,0.422221
img_02479.jpg,0.00102192,0.000394833,0.0105933,0.00298335,0.932063,0.0510668,0.00164578,0.000230963
img_00773.jpg,0.000471802,0.000240036,0.00184044,0.00307156,0.987274,0.00651011,0.000532878,5.95393e-05
img_05260.jpg,0.116163,0.336048,0.00387567,0.00639293,0.398886,0.11778,0.0180285,0.00282618
img_07146.jpg,4.80542e-05,4.62429e-05,0.00225219,0.00149962,0.994314,0.00164086,0.000189822,9.22046e-06
img_04479.jpg,0.00171072,0.00550476,0.000870226,0.00196613,0.159702,0.783876,0.0457151,0.000654747
img_00244.jpg,0.0745858,0.403735,0.00458338,0.00592226,0.00460648,0.463895,0.00587935,0.0367921
img_04478.jpg,0.0361524,0.0656329,0.0224111,0.00206581,0.761036,0.0896858,0.0226495,0.000366525
img_00650.jpg,0.00318183,0.00233032,0.000457277,0.000128026,0.981427,0.0104025,0.00152501,0.000548325
img_04002.jpg,0.00421324,0.00491928,0.0116171,0.00159007,0.0579623,0.900632,0.0186633,0.000403087
img_05475.jpg,0.000329547,0.000269453,0.0026529,0.00182235,0.989545,0.00486233,0.000483627,3.52821e-05
img_03527.jpg,0.00114768,0.000336965,0.000617804,0.000427581,0.991742,0.00457793,0.00107734,7.23586e-05
img_02865.jpg,0.000679904,0.000219706,0.00210083,0.0051213,0.978659,0.0124716,0.000695204,5.26737e-05
img_00551.jpg,0.0528275,0.164569,0.00498431,0.00172967,0.519638,0.161431,0.090254,0.00456616
img_04128.jpg,0.0353427,0.797998,0.000916695,0.000205382,0.121426,0.0157573,0.00277044,0.0255837
img_04240.jpg,0.0352857,0.0161892,0.00652779,0.00499271,0.698426,0.225494,0.00420702,0.00887691
img_01134.jpg,0.054397,0.266281,0.00114115,0.000283451,0.607403,0.0379374,0.0323499,0.000208012
img_04757.jpg,0.0978224,0.155192,0.0108094,0.00400993,0.41377,0.227973,0.0862856,0.00413778
