image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00005.jpg,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.99823200000000001,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001
img_00007.jpg,0.21104999999999999,0.0065681999999999997,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.77951199999999998
img_00009.jpg,0.72713300000000003,0.10613300000000001,0.023529399999999999,0.0050000000000000001,0.0050000000000000001,0.093936000000000006,0.0050000000000000001,0.047489799999999999
img_00018.jpg,0.23913040000000002,0.09964137499999999,0.050000000000000003,0.5846789,0.050000000000000003,0.050000000000000003,0.050000000000000003,0.050000000000000003
img_00027.jpg,0.61104800000000004,0.0090825899999999998,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.073387800000000003,0.0050000000000000001,0.30079600000000001
img_00030.jpg,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.99975400000000003,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001
img_00040.jpg,0.10521865375,0.050000000000000003,0.050000000000000003,0.050000000000000003,0.050000000000000003,0.06208263,0.79779149999999999,0.050000000000000003
img_00046.jpg,0.12747127717500001,0.050000000000000003,0.050000000000000003,0.050000000000000003,0.86320700000000006,0.050000000000000003,0.050000000000000003,0.050000000000000003
img_00053.jpg,0.93970200000000004,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.056635199999999997,0.0050000000000000001,0.0050000000000000001
img_00071.jpg,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.99876900000000002,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001
img_00075.jpg,0.949098,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.048615100000000001,0.0050000000000000001,0.0050000000000000001
img_00102.jpg,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.99910299999999996
img_00103.jpg,0.58897299999999997,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.40543600000000002,0.0050000000000000001,0.0050000000000000001
img_00109.jpg,0.98813200000000001,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.0099305499999999998,0.0050000000000000001,0.0050000000000000001
img_00119.jpg,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.99934500000000004,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001
img_00120.jpg,0.48154799999999998,0.050000000000000003,0.050000000000000003,0.050000000000000003,0.050000000000000003,0.050000000000000003,0.050000000000000003,0.45650200000000002
img_00125.jpg,0.728831805,0.12254935,0.050000000000000003,0.050000000000000003,0.050000000000000003,0.050000000000000003,0.050000000000000003,0.07202212999999999
img_00128.jpg,0.050000000000000003,0.050000000000000003,0.61678299999999997,0.050000000000000003,0.050000000000000003,0.050000000000000003,0.050000000000000003,0.29912850000000002
img_00129.jpg,0.1514466625,0.050000000000000003,0.050000000000000003,0.050000000000000003,0.050000000000000003,0.050000000000000003,0.79430749999999994,0.050000000000000003
img_00133.jpg,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.99946299999999999,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001
img_00138.jpg,0.22470419079999998,0.050000000000000003,0.050000000000000003,0.050000000000000003,0.7661116750000001,0.050000000000000003,0.050000000000000003,0.050000000000000003
img_00141.jpg,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.99552499999999999
