image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_01444.jpg,0.51286929845809937,0.0070000000000000001,0.0070000000000000001,0.01050077099353075,0.0070000000000000001,0.0070000000000000001,0.024039994925260544,0.44404199719429016
img_03140.jpg,0.73501330614089966,0.2275296151638031,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.012041606940329075,0.013322139158844948,0.0070000000000000001
img_03290.jpg,0.22331441938877106,0.007506159134209156,0.10597586631774902,0.012631579302251339,0.010238355025649071,0.10900157690048218,0.061918172985315323,0.46941384673118591
img_05064.jpg,0.91117185354232788,0.07909412682056427,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001
img_06642.jpg,0.23044063150882721,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.021597512066364288,0.74357372522354126
img_07143.jpg,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,1.0,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001
img_02602.jpg,0.72180891036987305,0.26760584115982056,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001
img_01538.jpg,0.91627883911132812,0.020044136792421341,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.045176923274993896,0.0070000000000000001,0.010268751531839371
img_02159.jpg,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,1.0,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001
img_06807.jpg,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,1.0,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001
img_06845.jpg,0.62695199251174927,0.19185337424278259,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.0092697720974683762,0.046601157635450363,0.11770585924386978
img_02734.jpg,0.49735084176063538,0.38618499040603638,0.013534188270568848,0.0070000000000000001,0.0070000000000000001,0.088820420205593109,0.0070000000000000001,0.0083714826032519341
img_02702.jpg,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,1.0,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001
