image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00876.jpg,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,1.0,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001
img_01059.jpg,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.9984593391418457
img_02834.jpg,0.53595298528671265,0.017746850848197937,0.0081153446808457375,0.010032548569142818,0.0070058917626738548,0.15703007578849792,0.17964074015617371,0.084475547075271606
img_03941.jpg,0.54447382688522339,0.0070000000000000001,0.025689274072647095,0.0070000000000000001,0.0070000000000000001,0.40939322113990784,0.0070000000000000001,0.0070000000000000001
img_05137.jpg,0.16938164830207825,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.80893886089324951,0.01399749331176281,0.0070000000000000001
img_05434.jpg,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,1.0,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001
img_01249.jpg,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,1.0,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001
img_01116.jpg,0.37547367811203003,0.17999264597892761,0.01896858774125576,0.0070000000000000001,0.012259670533239841,0.40084776282310486,0.0070000000000000001,0.0070000000000000001
img_04130.jpg,0.81565159559249878,0.0070000000000000001,0.013508898206055164,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.16060696542263031
img_06021.jpg,0.0070000000000000001,0.0070000000000000001,0.99996167421340942,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001,0.0070000000000000001
img_05657.jpg,0.36658996343612671,0.0070000000000000001,0.0070000000000000001,0.0087099578231573105,0.016244556754827499,0.017634514719247818,0.46477404236793518,0.11762243509292603
img_03627.jpg,0.93168026208877563,0.010056283324956894,0.0070000000000000001,0.0075534507632255554,0.0070000000000000001,0.026204796507954597,0.0070000000000000001,0.0090875793248414993
img_00765.jpg,0.052393604069948196,0.29870122671127319,0.0070000000000000001,0.020375575870275497,0.0095531530678272247,0.1440398097038269,0.010335467755794525,0.45947512984275818
img_04127.jpg,0.555625319480896,0.008757101371884346,0.012902112677693367,0.0070000000000000001,0.014701860025525093,0.30642929673194885,0.082867927849292755,0.01176832988858223
img_06368.jpg,0.2077643871307373,0.032157614827156067,0.040136195719242096,0.0070000000000000001,0.0070000000000000001,0.7002832293510437,0.0070000000000000001,0.0070000000000000001
img_00469.jpg,0.38892748951911926,0.0084854103624820709,0.0070000000000000001,0.24775032699108124,0.022317657247185707,0.10755779594182968,0.050276774913072586,0.16808736324310303
