image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00005.jpg,0.01,0.01,0.01,0.01,0.998232,0.01,0.01,0.01
img_00007.jpg,0.21105,0.01,0.01,0.01,0.01,0.01,0.01,0.779512
img_00009.jpg,0.727133,0.106133,0.0235294,0.01,0.01,0.093936,0.01,0.0474898
img_00018.jpg,0.0790382,0.0979805,0.01,0.774509,0.01,0.0266387,0.01,0.0146966
img_00027.jpg,0.611048,0.01,0.01,0.01,0.01,0.0733878,0.01,0.300796
img_00030.jpg,0.01,0.01,0.01,0.01,0.999754,0.01,0.01,0.01
img_00040.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99521,0.01
img_00046.jpg,0.01,0.01,0.01,0.01,0.997896,0.01,0.01,0.01
img_00053.jpg,0.939702,0.01,0.01,0.01,0.01,0.0566352,0.01,0.01
img_00071.jpg,0.01,0.01,0.01,0.998769,0.01,0.01,0.01,0.01
img_00075.jpg,0.949098,0.01,0.01,0.01,0.01,0.0486151,0.01,0.01
img_00102.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.999103
img_00103.jpg,0.588973,0.01,0.01,0.01,0.01,0.405436,0.01,0.01
img_00109.jpg,0.988132,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_00119.jpg,0.01,0.01,0.01,0.01,0.999345,0.01,0.01,0.01
img_00120.jpg,0.55927,0.01,0.01,0.01,0.01,0.01,0.01,0.429611
img_00125.jpg,0.971311,0.0223348,0.01,0.01,0.01,0.01,0.01,0.01
img_00128.jpg,0.01,0.0148731,0.687821,0.0202428,0.0327775,0.01,0.01,0.229533
img_00129.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99071,0.01
img_00133.jpg,0.01,0.01,0.01,0.01,0.999463,0.01,0.01,0.01
img_00138.jpg,0.01,0.01,0.01,0.01,0.998944,0.01,0.01,0.01
img_00141.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.995525
img_00152.jpg,0.01,0.01,0.01,0.01,0.01,0.036664,0.01,0.943337
img_00161.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.999602
img_00164.jpg,0.01,0.01,0.01,0.01,0.999836,0.01,0.01,0.01
img_00170.jpg,0.01,0.01,0.01,0.997905,0.01,0.01,0.01,0.01
img_00171.jpg,0.130469,0.01,0.01,0.01,0.01,0.868688,0.01,0.01
img_00172.jpg,0.01,0.01,0.01,0.01,0.999519,0.01,0.01,0.01
img_00175.jpg,0.227507,0.01,0.01,0.01,0.01,0.767639,0.01,0.01
img_00180.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.998212
img_00196.jpg,0.01,0.01,0.01,0.01,0.999246,0.01,0.01,0.01
img_00212.jpg,0.682613,0.0144268,0.01,0.01,0.01,0.01,0.01,0.301834
img_00223.jpg,0.860813,0.111708,0.01,0.01,0.0134336,0.0106649,0.01,0.01
img_00230.jpg,0.486037,0.477153,0.01,0.01,0.01,0.0149347,0.01,0.0214084
img_00232.jpg,0.01,0.0183501,0.01,0.01,0.0305949,0.01,0.944993,0.01
img_00244.jpg,0.919821,0.0132224,0.01,0.01,0.01,0.0634005,0.01,0.01
img_00272.jpg,0.448787,0.513399,0.01,0.01,0.01,0.0296237,0.01,0.01
img_00280.jpg,0.937411,0.0152403,0.01,0.01,0.01,0.01,0.01,0.0441291
img_00282.jpg,0.443611,0.01,0.01,0.01,0.01,0.544853,0.01,0.01
img_00285.jpg,0.263844,0.01,0.01,0.01,0.01,0.01,0.01,0.733598
img_00289.jpg,0.01,0.01,0.01,0.01,0.999684,0.01,0.01,0.01
img_00292.jpg,0.645448,0.058255,0.01,0.0181942,0.01,0.0289991,0.219062,0.0197776
img_00302.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99612,0.01
img_00311.jpg,0.949821,0.01,0.01,0.01,0.01,0.01,0.01,0.0490359
img_00320.jpg,0.913562,0.0711398,0.01,0.01,0.01,0.01,0.01,0.0136916
img_00331.jpg,0.99478,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_00358.jpg,0.142996,0.108448,0.01,0.01,0.01,0.214813,0.0247608,0.505305
img_00374.jpg,0.416501,0.551119,0.01,0.01,0.01,0.0223938,0.01,0.01
img_00375.jpg,0.03647,0.01,0.127184,0.01,0.01,0.818959,0.01,0.01
img_00376.jpg,0.997153,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_00380.jpg,0.71311,0.133829,0.01,0.01,0.01,0.0978055,0.01,0.0535419
img_00383.jpg,0.976633,0.0219142,0.01,0.01,0.01,0.01,0.01,0.01
img_00398.jpg,0.85585,0.01,0.01,0.01,0.01,0.01,0.01,0.140124
img_00407.jpg,0.996305,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_00417.jpg,0.579835,0.0505512,0.01,0.01,0.01,0.01,0.01,0.36893
img_00432.jpg,0.0492354,0.0501161,0.0462201,0.01,0.0242311,0.82848,0.01,0.01
img_00442.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.998178
img_00446.jpg,0.94081,0.01,0.01,0.01,0.01,0.0230837,0.01,0.0279657
img_00469.jpg,0.717648,0.01,0.01,0.0275634,0.01,0.01,0.01,0.242969
img_00473.jpg,0.996755,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_00483.jpg,0.652727,0.342483,0.01,0.01,0.01,0.01,0.01,0.01
img_00484.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.992342
img_00486.jpg,0.997265,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_00487.jpg,0.01,0.01,0.01,0.01,0.995654,0.01,0.01,0.01
img_00493.jpg,0.01,0.01,0.01,0.01,0.990698,0.01,0.01,0.01
